feature_1,feature_2,feature_3,feature_4,feature_5,target
3.107673792151342,1.4330884106919761,1.605190004118828,2.490214265565964,2.3707406779899007,3.335909569874946
6.261660560421499,2.564778651565386,4.849953007077043,4.778592943668447,1.9478461847479913,-0.5605012973886712
2.177382604840655,2.2102035328771095,0.9139952154182424,6.111432455829148,5.712536603198901,1.707661323428039
3.5183142467576918,1.9703487708555727,5.580725425606452,4.238467575793536,2.4572749048249762,-0.31858663618660593
3.1867318354047645,3.293039427380518,5.830801794705986,3.5900428723034907,4.199288792373762,-1.8830752936739243
0.32835104013285554,2.0549616474945,0.3543819505431722,1.1298907251655748,5.817809704888732,2.0423103207687783
5.893723466702421,4.486776807313988,4.603612019033968,2.9012462151289964,5.851714370368018,-2.5187839234292073
2.5536137014993137,4.292708459157723,4.083541833280062,3.7621525730247525,1.3951146459301065,-0.778577534273605
4.287376539366351,5.516990459387494,5.005922202623939,2.7143501760334567,5.76719894039616,-2.639415474074094
4.912405876550933,4.560023485605639,0.78448517566622,5.757335785818722,2.4360600192381936,-1.1268609983853555
1.8530969871085772,3.8750377634605813,2.9395645519545828,1.6043417149609474,5.27156664069017,0.6809303189334162
1.1222975478464687,1.4270004203749826,4.146125990276638,3.010376151284936,0.46148326222764396,1.5997045954589884
0.8731118780858597,0.7056468461278367,3.0020114747080693,3.394781329276448,6.019737938961651,1.0586610331761719
3.668075273580309,3.3091280789237874,5.794747375908673,5.77586217926624,1.5834183963276804,-0.5988538832590267
4.289107189853381,6.0587255404625875,1.4260420858791563,4.498868741524685,5.0124745860462205,-2.1082594539084445
5.885781374109348,5.364096641927589,2.648650418974613,0.03417970409929242,0.21906532152932215,-0.47669206573861234
0.08736998935164146,3.700230222333814,2.406416595256959,0.7214287375303925,5.431524727377961,0.14245228640100144
5.162623386604578,4.633796918782372,5.280038142835147,2.5228817633128746,4.703718192667158,-3.1435743444588513
3.51625550760493,3.8530853145846087,1.8730279164594403,3.784859972190827,2.674606464242298,-0.20077293296424545
3.383774166058919,3.0582138870159947,3.140911795596972,5.76456794072225,1.6517050405451805,0.3439833554292612
0.31225977144478856,2.907179761084683,2.5649157653840358,3.060184441688706,0.4430637026101495,1.6197556547505165
3.6574962728583182,6.20164086129498,1.3137415146252742,1.334398504997545,6.038989621278143,1.1405898103435992
4.44192345765232,3.725729164527364,2.3929662482911103,4.013324902091817,3.1568518033910395,-1.6031088889309055
0.5641865276179835,1.867203500920447,5.203383684305345,1.102422345682207,5.68307486820665,0.9740418137918402
3.6964910903091934,0.10388905597817943,2.324917904480913,0.26470747382867305,0.7997272869674467,1.2799431621543027
1.1263754832518351,1.0458901365899977,5.552378577986196,5.6922645945001085,1.4790679698075224,1.5487672889910438
2.5588895734258466,2.9603865782750463,5.216514181728996,1.8347380005662837,1.0921968769708619,1.6827227882174123
2.8785980476654034,5.670129658090315,3.7380989441878842,2.5925260334705746,2.5487800077100697,0.20496686804602612
1.9382631783481172,1.9972909714772424,2.6080623563794028,4.009721955383916,4.996825746267812,0.5899378357159577
0.23268779723980024,4.615257831496645,4.854205893711962,1.5357645966093652,6.189420449733622,-0.8430288714817518
4.241186805194448,5.609406272887941,1.5271577230609865,0.3248147766144751,4.459447188412275,-1.1974225355687125
6.014669063218395,0.14347790378971653,5.737443687979091,4.575878688740325,6.002988667378799,-1.8978269442410232
1.716160636042283,1.0718706493919048,2.026961975245881,1.7419406234080381,3.0825461245186614,3.845983626694894
0.8213112567793306,4.638145207223082,0.8816790150325126,3.585504142787851,3.3510610657127122,-0.14550831549370163
